salaries	18500 - 61556	38.0
salaries	61556 - 104612	58.0
salaries	104612 - 147667	50.0
salaries	190723 - 233778	2.0
salaries	276834 - 319889	2.0
days	avg	11.06
days	max	30.0
days	min	0.0
experience	От 1 года до 3 лет	81.0
experience	Нет опыта	37.0
experience	От 3 до 6 лет	28.0
experience	Более 6 лет	4.0
employment	Полная занятость	131.0
employment	Частичная занятость	17.0
employment	Стажировка	2.0
schedule	Полный день	120.0
schedule	Удаленная работа	20.0
schedule	Гибкий график	7.0
schedule	Сменный график	3.0
skills	Без ключевых навыков	59.0
skills	Пользователь ПК	20.0
skills	Умение работать в команде	2.0
skills	Ведение отчетности	1.0
skills	Google Chrome	1.0
skills	MS Excel	1.0
skills	CRM	1.0
skills	Ведение переговоров	3.0
skills	Заключение договоров	1.0
skills	1С: Предприятие 8	4.0
skills	Работа в команде	8.0
skills	1С-Битрикс	4.0
skills	MySQL	3.0
skills	HTML	2.0
skills	CSS	1.0
skills	PHP5	1.0
skills	Обучение и развитие	2.0
skills	Грамотность	15.0
skills	Аналитическое мышление	5.0
skills	Планирование карьеры	1.0
skills	Составление семантического ядра	2.0
skills	SEO оптимизация	2.0
skills	Внешняя оптимизация сайта	1.0
skills	Внутренняя оптимизация сайта	1.0
skills	Стрессоустойчивость	2.0
skills	самодисциплина	1.0
skills	Ориентация на результат	3.0
skills	Грамотная речь	12.0
skills	Программирование	1.0
skills	MS Visual Basic	1.0
skills	MS Visual C++	1.0
skills	C++	2.0
skills	C#	1.0
skills	Коммуникабельность	2.0
skills	слаботочные системы	1.0
skills	строительно-монтажные работы	1.0
skills	3 группа по электробезопасности	1.0
skills	Чтение электросхем	2.0
skills	Ввод в эксплуатацию	1.0
skills	Электротехнические работы	1.0
skills	Монтаж оборудования	1.0
skills	Работа с оргтехникой	1.0
skills	Пуско-наладочные работы	1.0
skills	Написание статей	3.0
skills	Высокая обучаемость	1.0
skills	Желание развиваться в сфере IT	1.0
skills	Внимательность	1.0
skills	Ответственность	2.0
skills	Деловая коммуникация	1.0
skills	MS Outlook	1.0
skills	Helpdesk	1.0
skills	Linux	8.0
skills	Bash	1.0
skills	Python	7.0
skills	ORACLE	7.0
skills	Oracle Siebel CRM	1.0
skills	Управление проектами	13.0
skills	Управление командой	2.0
skills	Управление персоналом	4.0
skills	Мотивация персонала	2.0
skills	Управление бизнес процессами	2.0
skills	Системный подход	3.0
skills	SQL	13.0
skills	PostgreSQL	5.0
skills	Обучение персонала	1.0
skills	Техническая поддержка	2.0
skills	Анализ рисков	1.0
skills	Разработка инструкций	3.0
skills	Service Desk	1.0
skills	Mathcad	1.0
skills	Схемотехника электронного оборудования	2.0
skills	P-CAD	1.0
skills	Solid Edge	1.0
skills	ПЛИС	1.0
skills	Ruby On Rails	1.0
skills	Автоматизация	3.0
skills	Инжиниринг	1.0
skills	Автоматизация технологических процессов	2.0
skills	Информационные технологии	5.0
skills	Руководство коллективом	5.0
skills	Инженерные системы	1.0
skills	Проектная документация	1.0
skills	Управление производством	1.0
skills	Автоматизация производства	1.0
skills	Разработка технических заданий	5.0
skills	AutoCAD	2.0
skills	Проектно-конструкторская деятельность	1.0
skills	Solid Works	1.0
skills	SolidWorks	1.0
skills	Техническое обслуживание	2.0
skills	Цифровая и аналоговая электроника	1.0
skills	Ремонт оборудования	1.0
skills	Английский язык	16.0
skills	Планирование	1.0
skills	Деловое общение	1.0
skills	Организаторские навыки	4.0
skills	Управление интернет-проектами	1.0
skills	1С: Бухгалтерия	2.0
skills	SAP ERP	4.0
skills	SAP FI	4.0
skills	SAP BI	2.0
skills	MS Access	2.0
skills	MS SQL	6.0
skills	MongoDB	1.0
skills	База данных: Oracle	1.0
skills	UI	3.0
skills	UX	3.0
skills	Проектирование пользовательских интерфейсов	3.0
skills	Figma	1.0
skills	Adobe Photoshop	3.0
skills	Sketch	2.0
skills	Разработка	1.0
skills	Работа с базами данных	2.0
skills	СУБД	1.0
skills	Zeplin	1.0
skills	Web Design	3.0
skills	Mobile Design	1.0
skills	MS SQL Server	1.0
skills	SAP Project	1.0
skills	Пунктуальность	2.0
skills	Исполнительность	2.0
skills	Информатика	2.0
skills	1С: Документооборот	11.0
skills	Креативность	2.0
skills	3D Моделирование	1.0
skills	3D	1.0
skills	Анимация	1.0
skills	3D Max	1.0
skills	3ds Max	1.0
skills	Autodesk 3ds Max	1.0
skills	Blender 3D	1.0
skills	Autodesk Maya	1.0
skills	Cinema 4D	1.0
skills	Моделирование	1.0
skills	Low poly	1.0
skills	lowpoly	1.0
skills	low-poly	1.0
skills	3d моделлер	1.0
skills	текстурщик	1.0
skills	3D-графика	1.0
skills	Программирование 3D-графики	1.0
skills	Графический дизайн	1.0
skills	Animation	1.0
skills	Unity	1.0
skills	Unity3D	1.0
skills	jQuery	1.0
skills	JavaScript	2.0
skills	HTML5	2.0
skills	CSS3	2.0
skills	Кроссбраузерная верстка	1.0
skills	Git	1.0
skills	ITIL/ITSM	1.0
skills	NoSQL-СУБД	1.0
skills	JIRA	1.0
skills	Confluence	1.0
skills	TeamCity	1.0
skills	Git/Mercurial	1.0
skills	SoapUI	1.0
skills	ELK	1.0
skills	Cacti	1.0
skills	Ansible	2.0
skills	SSH	1.0
skills	SCADA	1.0
skills	АСУ ТП	1.0
skills	Бизнес-анализ	3.0
skills	SAP CO	1.0
skills	Java	3.0
skills	Jmeter	1.0
skills	LoadRunner	1.0
skills	ITSM	1.0
