salaries	NAN - NAN	1.0
days	avg	27.0
days	max	27.0
days	min	27.0
experience	Нет опыта	1.0
employment	Полная занятость	1.0
schedule	Полный день	1.0
skills	Целеустремленность	1.0
skills	Ответственность	1.0
skills	Индивидуальное обучение	1.0
skills	Обучение и развитие	1.0
skills	Грамотная речь	1.0
skills	Грамотность	1.0
skills	Креативность	1.0
skills	Инициативность	1.0
skills	Здравомыслие	1.0
skills	Добросовестность	1.0
skills	Доброжелательность	1.0
skills	Коммуникабельность	1.0
skills	Стрессоустойчивость	1.0
