salaries	NAN - NAN	6.0
days	avg	14.666666666666666
days	max	23.0
days	min	4.0
experience	От 1 года до 3 лет	5.0
experience	От 3 до 6 лет	1.0
employment	Полная занятость	6.0
schedule	Полный день	5.0
schedule	Гибкий график	1.0
skills	JavaScript	4.0
skills	CSS3	2.0
skills	HTML5	2.0
skills	CSS	3.0
skills	Angular	1.0
skills	Less	1.0
skills	Gulp	1.0
skills	Webpack	1.0
skills	jQuery	1.0
skills	Git	2.0
skills	HTML	2.0
skills	Sass	1.0
skills	Jenkins	1.0
skills	AngularJS	1.0
skills	ReactJS	1.0
skills	ООП	1.0
skills	React	1.0
