salaries	NAN - NAN	1.0
days	avg	2.0
days	max	2.0
days	min	2.0
experience	От 1 года до 3 лет	1.0
employment	Полная занятость	1.0
schedule	Гибкий график	1.0
skills	Опыт документирования	1.0
skills	Scrum	1.0
skills	MySQL	1.0
skills	Разработка технических заданий	1.0
skills	Проведение тестирований	1.0
skills	Проектирование пользовательских интерфейсов	1.0
skills	Agile Project Management	1.0
skills	Обучение персонала	1.0
skills	Redmine	1.0
skills	Тестирование	1.0
skills	Java	1.0
skills	Анализ бизнес показателей	1.0
skills	Бизнес-анализ	1.0
