salaries	18500 - 61556	1.0
salaries	NAN - NAN	1.0
days	avg	3.5
days	max	7.0
days	min	0.0
experience	От 1 года до 3 лет	2.0
employment	Полная занятость	2.0
schedule	Полный день	2.0
skills	Нагрузочное тестирование	1.0
skills	Проведение тестирований	2.0
skills	Тестирование	2.0
skills	Python	1.0
skills	Flask	1.0
skills	AngularJS	1.0
skills	RabbitMQ	1.0
skills	Jenkins	1.0
skills	API	1.0
skills	Функциональное тестирование	1.0
skills	Тестирование пользовательского интерфейса	1.0
skills	Selenium IDE	1.0
