salaries	68334 - 116667	1.0
days	avg	5.0
days	max	5.0
days	min	5.0
experience	От 1 года до 3 лет	1.0
employment	Полная занятость	1.0
schedule	Полный день	1.0
skills	HTML	1.0
skills	Sass	1.0
skills	JavaScript	1.0
skills	jQuery	1.0
skills	CSS3	1.0
skills	Bootstrap	1.0
skills	HTML5	1.0
skills	CSS	1.0
skills	Node.js	1.0
skills	Кроссбраузерная верстка	1.0
skills	CMS Wordpress	1.0
skills	Креативность	1.0
skills	Adobe Photoshop	1.0
skills	Less	1.0
skills	CorelDRAW	1.0
skills	Грамотная речь	1.0
skills	Грамотность	1.0
skills	Управление временем	1.0
skills	IBM Lotus Notes	1.0
skills	Mac Os	1.0
