,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
727,727,стажер программист,Челябинск,12995.0,25000.0,Компьютерная Компания Микос,2019-10-16T12:31:27+0300,Нет опыта,Полный день,Стажировка,"Вы готовы обучаться и совершенствовать полученные знания? В нашей компании Вы найдете работу по &quot;душе&quot; и станете профессионалом ! Давайте познакомимся: компания Микос основана в 1992 году . Мы первыми в Челябинской области начали заниматься продажей и сопровождением программ “1С ”. Мы ежемесячно обслуживаем более 1000 клиентов. “Микос” организованная команда, сотрудники в дружеских отношениях друг с другом и клиентами. У нас работает более 50 сотрудников. Наша цель: используя программы 1С, сделать жизнь бухгалтера и руководителя более легкой, а работу компаний более эффективной. У наших программистов очень много заказов, поэтому мы расширяем наш отдел программирования, через обучение в нашей школе программистов. На эту должность мы приглашаем сотрудника, который хочет работать на сдельной системе оплаты труда, будет регулярно повышать свою квалификаци ю по 1С, в том числе и за счет своего личного времени. Также рассматриваем студентов очного и заочного отделения. Конкурс проводится до 30.10.19 Требования к кандидату: иметь профильное образование или опыт работы в профильных сферах (программирование) с удовольствием общаться с другими людьми нацелен на длительную работу в нашей компании. На каких условиях мы будем взаимодействовать во время обучения: в течении 3 месяцев наша компания будет обучать Вас на программиста 1С. Перед началом обучения с Вами будет заключен договор о работе в нашей компании в течение двух лет . 4 часа в день Вы будете проходить теоретическое и практическое обучение, а 4 часа в день выполнять практические задания. Какие это будут задания? сначала Вы будете приглашать потенциальных клиентов на семинары по 1С (т.е. тренировать свои навыки общения с клиентами); после того, как сдадите внутренний экзамен по 1С, Вы будете: обновлять программы 1С, помогать на телефонной и технической линии консультации, делать небольшие доработки программ 1С. В течении трех месяцев Вам будет выплачиваться стипендия (начисленная сумма 12995 рублей). В течении трех месяцев, Вы сдадите экзамены и на основании результатов экзаменов получите должность программиста 1С или консультанта 1С. На каких условиях мы будем взаимодействовать после завершения обучения: еженедельная оплата труда (сдельная оплата) официальное трудоустройство и зарплата график 5/2 разъездной характер работ ненормированный рабочий день Вот отзыв одного из наших сотрудников: «Очень доброжелательный и отзывчивый коллектив, в котором приятно работать, изучать постоянно что-то новое. Если возникают где-то вопросы, всегда ответят. Работаю с 16 июля 2019 г.» (Петровых Алексей, проходил практику в компании, на данный момент работает стажером - программистом)",,,,Консультирование|Работа в команде|Сопровождение клиентов|1С программирование|Работа с клиентами|Обучение
660,660,начинающий php программист,Челябинск,15000.0,35000.0,Некстайп,2019-10-07T11:11:04+0300,Нет опыта,Полный день,Полная занятость,"Мы ищем в команду начинающего backend разработчика. Научим его правильно и быстро разрабатывать приложения на PHP с использованием популярных фреймворков, в совершенстве владеть unix-подобными системами и составлять сложные SQL запросы. Все знания будем приправлять системами контроля версий, к примеру git. Если ты давно хотел программировать для веб, и понимаешь, что дорогу осилит идущий, скорее отправляй информацию о себе, нам на почту. Крайне желательно, чтобы кандидат четко отличал Backend от Frontend, хорошо владел HTML5 и умел пользоваться таблицами каскадных стилей. Плюсом будут знания JavaScript. И еще мы терпеть не можем нытиков, использующих глаголы “попробую”, “попытаюсь”, “постараюсь” в повседневной жизни, а всех остальных любим, ценим и дарим плюшки. Обязательное условие - прохождение тестового задания.",,,,
1004,1004,программист 1с стажер,Самара,15000.0,30000.0,1С Сервис Самара,2019-10-09T00:41:40+0300,Нет опыта,Гибкий график,Стажировка,"Обязанности: Интенсивное обучение программированию на платформе 1С Предприятие 8.x Программирование на платформе 1С Предприятие 8.x Создание отчётов и обработок, изменение существующего функционала, реализация обменов данными Требования: Опыт программирования на любом языке Готовность воспринимать техническую информацию в большом объеме Условия: Обучение за счёт работодателя, по завершению обучения трудоустройство Офис в центре города Гибкий график работы", Опыт программирования на любом языке Готовность воспринимать техническую информацию в большом объеме ," Интенсивное обучение программированию на платформе 1С Предприятие 8.x Программирование на платформе 1С Предприятие 8.x Создание отчётов и обработок, изменение существующего функционала, реализация обменов данными "," Обучение за счёт работодателя, по завершению обучения трудоустройство Офис в центре города Гибкий график работы",1С: Предприятие 8|1С программирование
1006,1006,web разработчик,Самара,15000.0,60000.0,АНВ,2019-10-10T16:58:30+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы ценим профессионалов и способствуем росту, потому что у нас — в супердемократичных условиях — как нигде раскрываются таланты. В AKTICOM не бывает монотонного и рутинного труда, мы амбициозны и любим только интересную и захватывающую работу. А теперь в нашу креативную и немного сумасшедшую команду нужен новый специалист - Web-разработчик, который настроен решать повседневные задачи в компании и расти в сильного специалиста. Вы столкнетесь с полным циклом создания наших проектов и отработаете свои навыки до совершенства под четким руководством профессионалов. Если вы новичок, ничего не умеете, но желаете неплохо развиться в этом направлении до html-верстальщика или web-программиста - сообщите о себе! У нас в команде есть все условия для развития. Что нужно будет делать: Нарезка макета дизайна из psd или Figma HTML-верстка макета дизайна Установка сверстанного шаблона на CMS Частичное наполнение сайта информацией заказчика Техническое обслуживание сайтов заказчиков компании (выполнение простых задач) - это старт для менее опытных специалистов Если вы более развитый специалист со знанием языков программирования, то и применение вашим навыкам будет разумеется соответствующее. Очень приветствуются знания Git, Python, Node, NPM, Webpack, Postgres, Vue, SCSS, Laravel, Bitrix, PHP, JS Условия: график работы: пн-пт 9:00 - 18:00 в уютном офисе в центре города оклад: 15 000 - 60 000 р в зависимости от вашего опыта также не забываем про обучение, официальное ТК и оплачиваемые отпуска Кратко об АКТИКОМ: ТОП 10 среди всех основных тематических рейтингов по созданию сайтов в Самаре 30 высококлассных специалистов в штате 10 лет с момента основания Ждем ваших откликов, рассмотрим каждого. Обязательно напишите почему бы вы хотели развиваться в данной отрасли! Вакансию предполагаем закрыть в течение 2-х недель. Стол, кресло и мощный компьютер уже ждут своего обладателя!",,," график работы: пн-пт 9:00 - 18:00 в уютном офисе в центре города оклад: 15 000 - 60 000 р в зависимости от вашего опыта также не забываем про обучение, официальное ТК и оплачиваемые отпуска Кратко об АКТИКОМ: ТОП 10 среди всех основных тематических рейтингов по созданию сайтов в Самаре 30 высококлассных специалистов в штате 10 лет с момента основания Ждем ваших откликов, рассмотрим каждого. Обязательно напишите почему бы вы хотели развиваться в данной отрасли! Вакансию предполагаем закрыть в течение 2-х недель. Стол, кресло и мощный компьютер уже ждут своего обладателя!",внутренний аудит сайта|Работа с доменами|Наполнение контентом|HTML|MySQL|CSS|PHP|Git|Ajax|JavaScript|Figma
513,513,инженер программист,Челябинск,18500.0,18500.0,Филиал МАУ МФЦ города Челябинска,2019-10-18T11:14:23+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: -конфигурация, настройка и администрирование ПК на базе Windows, настройка периферийных устройств, оргтехники; - техническая поддержка пользователей; - администрирование средств защиты информации и средств криптографической защиты информации совместно с ведущим специалистом по защите информации; - помощь ведущему специалисту по защите информации в ведении документации. Требования: - среднее или высшее профессиональное образование (информационные технологии, информационная безопасность) - знание принципов, основ построения и обслуживания ЛВС; - знание и нормативно-методических документов в области защиты информации; - знание программных средств, используемых в целях обеспечения защиты информации (КриптоПро, Secret Net/Secret Net Studio, VipNet, антивирус Касперского); - знание порядка оформления технической документации по защите информации; Желательно: - опыт работы от 1 года; - практический опыт работы с СЗИ и СКЗИ; - опыт ведения/разработки нормативно-методической документации по защите информации. Условия: официальное трудоустройство по ТК РФ полный соц.пакет работа в центре города дружный молодой коллектив возможность карьерного роста"," - среднее или высшее профессиональное образование (информационные технологии, информационная безопасность) - знание принципов, основ построения и обслуживания ЛВС; - знание и нормативно-методических документов в области защиты информации; - знание программных средств, используемых в целях обеспечения защиты информации (КриптоПро, Secret Net/Secret Net Studio, VipNet, антивирус Касперского); - знание порядка оформления технической документации по защите информации; Желательно: - опыт работы от 1 года; - практический опыт работы с СЗИ и СКЗИ; - опыт ведения/разработки нормативно-методической документации по защите информации. "," -конфигурация, настройка и администрирование ПК на базе Windows, настройка периферийных устройств, оргтехники; - техническая поддержка пользователей; - администрирование средств защиты информации и средств криптографической защиты информации совместно с ведущим специалистом по защите информации; - помощь ведущему специалисту по защите информации в ведении документации. ", официальное трудоустройство по ТК РФ полный соц.пакет работа в центре города дружный молодой коллектив возможность карьерного роста,
1037,1037,web разработчик (стажер),Самара,20000.0,40000.0,Первый Бит,2019-10-10T08:31:49+0300,Нет опыта,Полный день,Полная занятость,"Первый БИТ - один из лидеров в рейтинге разработчиков 1С-Битрикс. Мы входим в ТОП-30 рейтинга веб-интеграторов на Тэглайн и имеем статусы &quot;Золотой сертифицированный партнер&quot; и &quot;Крупнейший Федеральный Партнер 1С-Битрикс&quot;. Присоединяйтесь! Если Вам действительно интересно направление WEB и Вы реально готовы вкладываться в собственное развитие, добро пожаловать: https://b24.1bitintegration.ru/register_extra/ Зарегистрируйтесь на портале. В течение суток после регистрации Вам будут определены тестовые задачи и открыт доступ к базе знаний. При возникновении сложностей/вопросов, Вы всегда можете обратиться к кураторам на портале. После выполнения задач мы пригласим Вас познакомиться лично. Выполнение задач покажет нам Вашу готовность работать, уровень знаний и навыков на настоящий момент. Нашему новому сотруднику мы предложим: Работу в международной ИТ-Компании, являющейся лидером рынка автоматизации; Качественное профессиональное развитие под руководством опытного наставника; Крутые проекты, интересные и ответственные задачи; Полностью &quot;белая&quot; заработная плата без потолка, абсолютно прозрачная система мотивации. Основной функционал: Сопровождение существующих информационных систем; Проектирование доработок и написание программного кода по техническим заданиям; Внедрение Битрикс24: от базового функционала до создания сложных кастомизированных решений; Коммуникация с пользователями, консультация по возможностям и фишкам; Составление технической документации для клиентов – технические задания, инструкции, регламенты, пояснительные записки; Доработка модулей и компонентов для 1С-Битрикс; Поддержка и развитие внутренних проектов компании. Зарегистрируйся и проверь себя!",,,,1С-Битрикс|Битрикс24|Bitrix24|PHP|CRM
855,855,инженер монтажник слаботочных сетей,Екатеринбург,20000.0,55000.0,"Принтград, ГК",2019-10-21T11:01:10+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Протяжка СКС на торговом объекте; ПНР торгового оборудования (кассы, терминалы сбора данных, мобильные принтеры и т.д.); Монтаж и настройка видеонаблюдения; Проведение ППР; Требования: Опыт монтажа ЛВС; Опыт настройки торгового оборудования и видеонаблюдения будет преимуществом; Желание обучаться и развиваться; Умение работать в команде; Мобильность; Условия: работа разъездного характера график работы 5/2, желание развивать технические компетенции, работа в команде. только белая заработная плата, официальное трудоустройство по ТК РФ, оклад 20 000 руб, сдельная часть без ограничения сверху по уровню дохода. Варианты: выполнять больше простых работ или брать сложные виды работ или комбинация простых и сложных работ. Для примера, сдельная часть за август: от 20 000 руб. до 50 000 руб, работа рядом с домом, стремление развиваться и обучаться в успешной Компании. Присоединяйтесь к нашей команде, отправляйте резюме прямо сейчас!", Опыт монтажа ЛВС; Опыт настройки торгового оборудования и видеонаблюдения будет преимуществом; Желание обучаться и развиваться; Умение работать в команде; Мобильность; ," Протяжка СКС на торговом объекте; ПНР торгового оборудования (кассы, терминалы сбора данных, мобильные принтеры и т.д.); Монтаж и настройка видеонаблюдения; Проведение ППР; "," работа разъездного характера график работы 5/2, желание развивать технические компетенции, работа в команде. только белая заработная плата, официальное трудоустройство по ТК РФ, оклад 20 000 руб, сдельная часть без ограничения сверху по уровню дохода. Варианты: выполнять больше простых работ или брать сложные виды работ или комбинация простых и сложных работ. Для примера, сдельная часть за август: от 20 000 руб. до 50 000 руб, работа рядом с домом, стремление развиваться и обучаться в успешной Компании. Присоединяйтесь к нашей команде, отправляйте резюме прямо сейчас!",
899,899,инженер монтажник слаботочных сетей,Екатеринбург,20000.0,55000.0,"Принтград, ГК",2019-09-23T12:39:35+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Протяжка СКС на торговом объекте; ПНР торгового оборудования (кассы, терминалы сбора данных, мобильные принтеры и т.д.); Монтаж и настройка видеонаблюдения; Проведение ППР; Требования: Опыт монтажа ЛВС; Опыт настройки торгового оборудования и видеонаблюдения будет преимуществом; Желание обучаться и развиваться; Умение работать в команде; Мобильность; Условия: работа разъездного характера, график работы 5/2, желание развивать технические компетенции, работа в команде. только белая заработная плата, официальное трудоустройство по ТК РФ, оклад 20 000 руб, сдельная часть без ограничения сверху по уровню дохода. Варианты: выполнять больше простых работ или брать сложные виды работ или комбинация простых и сложных работ. Для примера, сдельная часть за март: от 20 000 руб. до 55 000 руб, работа рядом с домом, стремление развиваться и обучаться в успешной Компании. Присоединяйтесь к нашей команде, отправляйте резюме прямо сейчас!", Опыт монтажа ЛВС; Опыт настройки торгового оборудования и видеонаблюдения будет преимуществом; Желание обучаться и развиваться; Умение работать в команде; Мобильность; ," Протяжка СКС на торговом объекте; ПНР торгового оборудования (кассы, терминалы сбора данных, мобильные принтеры и т.д.); Монтаж и настройка видеонаблюдения; Проведение ППР; "," работа разъездного характера, график работы 5/2, желание развивать технические компетенции, работа в команде. только белая заработная плата, официальное трудоустройство по ТК РФ, оклад 20 000 руб, сдельная часть без ограничения сверху по уровню дохода. Варианты: выполнять больше простых работ или брать сложные виды работ или комбинация простых и сложных работ. Для примера, сдельная часть за март: от 20 000 руб. до 55 000 руб, работа рядом с домом, стремление развиваться и обучаться в успешной Компании. Присоединяйтесь к нашей команде, отправляйте резюме прямо сейчас!",
775,775,тестировщик (qa),Екатеринбург,20000.0,60000.0,Уральский центр систем безопасности,2019-10-21T11:31:36+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тестировщик (QA) УЦСБ – ведущий системный интегратор в области информационной безопасности. Мы разрабатываем и внедряем программно-технические комплексы безопасности крупных предприятий и организаций. Сейчас мы ищем в нашу команду тестировщиков, которые готовы делать наше ПО лучше и качественнее. Вакансия тестировщика – прекрасная стартовая позиция для дальнейшего развития в проектах и компании! Вакансия открыта в одном из ключевых проектов - DATAPK. Это система безопасности промышленных сетей. DATAPK представляет из себя программно-технический комплекс, состоящий из десятков взаимодействующих высоконагруженных машин с ограничениями на железо. В DATAPK предъявляются особые требования к качеству. Вы будете решать интересные задачи интеграционного, функционального, нагрузочного тестирования. Вы получите практические знания в широком стеке технологий: Python, GO, Flask, Angular, ELK, Rabbit MQ, Jenkins +, Docker, API. Что нужно, чтобы у нас работать : Техническое образование; Опыт в тестировании от полугода (даже если это не было вашей прямой обязанностью) ; Знание теории тестирования, умение разбираться в видах тестирования и применять эти знания на практике; Желание трудиться над собой и для себя. Мы ищем начинающих, желающих вырасти в профессионалов IT. Приветствуется; Знакомство с элементами администрирования Linux, Web-серверов; Понимание устройства front-end стека web страниц; Понимание принципов работы серверного и сетевого оборудования; Опыт разработки тестов и сценариев для ручного и автоматизированного тестирования; Навыки работы SQL; MySQL. Условия: Официальная зарплата; Возможность обучения и саморазвития; Компенсация профессиональной литературы; Молодой коллектив; Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром); Компенсация спорта, ДМС, английского языка; Чай, кофе, сладости, фрукты.",,," Официальная зарплата; Возможность обучения и саморазвития; Компенсация профессиональной литературы; Молодой коллектив; Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром); Компенсация спорта, ДМС, английского языка; Чай, кофе, сладости, фрукты.",Нагрузочное тестирование|Проведение тестирований|Тестирование|Python|Flask|AngularJS|RabbitMQ|Jenkins|API
84,84,специалист службы технической поддержки,Новосибирск,20000.0,20000.0,uKit Group,2019-10-18T15:49:46+0300,Нет опыта,Удаленная работа,Полная занятость,"Мы ищем энергичного, аккуратного и внимательного специалиста в команду технической поддержки uKit Group Обязанности : письменно отвечать на вопросы пользователей сервиса по почте и в соцсетях; решение сопутствующих интересных задач. Требования : часовой пояс: GMT от +5 до +9; высокий уровень письменной грамотности; увлеченность современными веб-технологиями; понимание базовых принципов работы сайтов на уровне веб-мастера. большим плюсом будут: знание английского языка; опыт создания и ведения собственного сайта; опыт работы в поддержке хостинга/регистратора доменов/веб-студии. Мы предлагаем: &quot;белую&quot; заработную плату по результатам собеседования; работу в проекте с духом стартапа и опытом сильной компании; неограниченные возможности роста по карьерной лестнице.",,,,
