salaries	61556 - 104612	1.0
days	avg	6.0
days	max	6.0
days	min	6.0
experience	Нет опыта	1.0
employment	Полная занятость	1.0
schedule	Полный день	1.0
skills	CSS	1.0
skills	Git	1.0
skills	Linux	1.0
skills	JavaScript	1.0
skills	Django Framework	1.0
skills	HTML	1.0
skills	Node.js	1.0
skills	jQuery	1.0
skills	Ajax	1.0
skills	CSS3	1.0
skills	SQL	1.0
skills	Python	1.0
skills	Тестирование	1.0
skills	Тестирование пользовательского интерфейса	1.0
skills	Модульное тестирование	1.0
skills	Нагрузочное тестирование	1.0
