,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
172,172,инженер программист,Новосибирск,20000.0,20000.0,"СибНИА им.С.А.Чаплыгина, ФГУП",2019-09-18T07:21:52+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Программирование, разработка программного обеспечения для автоматизированных гидравлических и пневматических систем нагружения натурных конструкции ЛА при прочностных испытаниях. Разработка и отладка ПО АСУН большой номенклатуры испытательных стендов лаборатории прочности. Требования: Образование высшее, незаконченное высшее Специальность по образованию:Информационные системы и технологии Углублённые знания #С и (или) С++; SCADA систем. Знание прикладных программ MathCAD, Delphi Условия: Официальное трудоустройство Пятидневная рабочая неделя"," Образование высшее, незаконченное высшее Специальность по образованию:Информационные системы и технологии Углублённые знания #С и (или) С++; SCADA систем. Знание прикладных программ MathCAD, Delphi "," Программирование, разработка программного обеспечения для автоматизированных гидравлических и пневматических систем нагружения натурных конструкции ЛА при прочностных испытаниях. Разработка и отладка ПО АСУН большой номенклатуры испытательных стендов лаборатории прочности. ", Официальное трудоустройство Пятидневная рабочая неделя,
170,170,language expert,Новосибирск,20000.0,40000.0,ВЕЛВЕТЕК Системз,2019-10-10T05:22:14+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"About Us Velvetech Systems is an international company with 15 years of history. Our offices are located in Chicago, Novosibirsk and Omsk. Our customers are major American healthcare associations, leading pharmaceutical, energy companies, equipment manufacturers, financial organizations. We utilize the best and the most contemporary development tools and technologies including latest version of SQL Server, Visual Studio, ASP.NET MVC, EntityFramework, NHibernate, AngularJS, KnockoutJS, JIRA, Confluence, TeamCity, ReSharper, etc. We are looking for graduates (or students in their final years) with excellent English skills and analytical thinking who are ready to grow in IT industry. If you can do the following: Help developers understand and produce texts in English (emails, technical documentation, technical design specification, scope of work) Check and edit English texts in business emails, documentation, user interface of the developed software, You can grow fast to become: Business Analyst Quality Control Manager Client Account Executive Customer Service Executive We want you to become an important part of the software development team and work with us on challenging and exciting projects for leading American companies. Work Conditions: Challenging and exciting projects; Official employment; Compliance with the labor code; Vast opportunities for career development; Flexible schedule; Young and friendly team; Bonuses per project results; Voluntary health insurance coverage; Convenient location (one-minute walk to “Syeyatel” train station).",,,,
34,34,junior php разработчик php программист,Новосибирск,25000.0,50000.0,Zimalab,2019-10-14T06:33:51+0300,Нет опыта,Полный день,Полная занятость,"Ищем начинающего PHP программиста (с опытом до полугода или без опыта) для разработки проектов на PHP с использованием Symfony framework. Мы разрабатываем веб-приложения на Symfony и Laravel (PHP MVC framework) для клиентов из США, Германии, Великобритании и Австралии. Разнообразные проекты продолжительностью от 2-3 месяцев. Компания молодая и при отличных результатах работы, есть возможность быстрого роста вместе с компанией. Предлагаемые условия: Разработка интересных проектов на одном из самых популярных PHP фреймворков Обучение от опытного PHP Senior Developer Гибкий график работы, 40 часов в неделю Молодая и дружная команда Уютная кухня и самый вкусный кофе Корпоративные мероприятия Требования: Опыт работы до полугода или без опыта Образование среднее специальное, неполное высшее, высшее Обязательные знания: Понимание принципов работы web–приложений Знание основ PHP, HTML, CSS, JavaScript, SQL Знакомство с паттернами проектирования (концепция MVC, наиболее распространённые паттерны) Понимание и практическое применение ООП. Знание особенностей реализации ООП в PHP Знание английского языка на уровне чтения технической документации Желание развиваться в области веб-разработки, нацеленность на результат Аккуратность при написании кода и адекватное восприятие критики Вашим преимуществом будет: Опыт работы с каким-либо фреймворком (Symfony, Zend, Laravel, Yii) Опыт работы на уровне пользователя в среде *nix Опыт работ с .js фреймворками (например, Angular.js) Опыт работ с Wordpress или другими CMS Ждем Ваше резюме!",,,,PHP|HTML|CSS|ООП|MySQL|JavaScript
678,678,junior ios developer,Новосибирск,25000.0,40000.0,Kama Flow,2019-09-18T12:00:19+0300,Нет опыта,Полный день,Полная занятость,"Компания-разработчик решений в сфере финансовых технологий и сервисов ищет специалистов. Наша команда профессионалов будет рада принять вас сыном полка, и обучить всему, что мы знаем. Обязанности: разработка и поддержка электронных кошельков, мобильных банков и других приложений, требующих соответствующий уровень надежности и безопасности Обязанности: разработка и поддержка электронных кошельков, мобильных банков и других приложений, требующих соответствующий уровень надежности и безопасности Требования: законченное, или почти законченное, высшее образование по ИТ профилю; знание Swift и/или Objective-C, практический опыт разработки; понимание принципов ООП, SOLID, паттернов проектирования; знание iOS SDK, Human Interface Guidelines; знание протокола HTTP; знать и понимать, что REST, JSON, JWT; опыт работы с WebSockets; опыт работы с push-нотификациями; умение работать с git; знание английского, на уровне чтения технической документации. Плюсом будет: примеры разработанных вами приложений, или наличие их кода в открытых репозиториях; опыт создания unit- и acceptance- тестов; понимание лучших практик в проектировании клиент-серверного API; знание современных тенденций в UX и UI. Условия: Стабильная заработная плата, полный день, пятидневная рабочая неделя Scrum, Agile и CI Комфортный офис со всеми удобствами в центре г. Новосибирска Работа в международной команде"," законченное, или почти законченное, высшее образование по ИТ профилю; знание Swift и/или Objective-C, практический опыт разработки; понимание принципов ООП, SOLID, паттернов проектирования; знание iOS SDK, Human Interface Guidelines; знание протокола HTTP; знать и понимать, что REST, JSON, JWT; опыт работы с WebSockets; опыт работы с push-нотификациями; умение работать с git; знание английского, на уровне чтения технической документации. Плюсом будет: примеры разработанных вами приложений, или наличие их кода в открытых репозиториях; опыт создания unit- и acceptance- тестов; понимание лучших практик в проектировании клиент-серверного API; знание современных тенденций в UX и UI. "," разработка и поддержка электронных кошельков, мобильных банков и других приложений, требующих соответствующий уровень надежности и безопасности Обязанности: разработка и поддержка электронных кошельков, мобильных банков и других приложений, требующих соответствующий уровень надежности и безопасности "," Стабильная заработная плата, полный день, пятидневная рабочая неделя Scrum, Agile и CI Комфортный офис со всеми удобствами в центре г. Новосибирска Работа в международной команде",iOS|swift|Objective-C|ООП|SOLID|iOS SDK|HTTP|REST|JSON|JWT|WebSockets|Git
591,591,программист c++ junior,Новосибирск,25000.0,40000.0,Форвард,2019-10-15T14:28:30+0300,Нет опыта,Полный день,Полная занятость,"Группа компаний Форвард – лидер в области разработки программных и аппаратных симуляторов автомобилей и различной спецтехники, а также программного обеспечения для теоретического обучения вождению, безопасности дорожного движения и т.д. Мы – увлеченная команда профессионалов, разрабатываем и применяем игровые технологии для создания высококачественных и реалистичных продуктов, которые помогают обучать специалистов и пользователей по всему миру. Наша продукция поставляется как по всей России, так и за рубеж – в США, различные страны Европы и т.д. Вас ждет широкий спектр задач – разработка графики, искусственного интеллекта, сетевого взаимодействия, работа с такими технологиями, как Oculus Rift, HTC Vive, Steam, Havok Physics и т.д. Опытная команда поможет изучить новое и прокачать Ваши навыки. Приглашаем стать частью нашей команды! Нам интересно Ваше: Знание C++, STL; Принципы и методы ООП; Основы линейной алгебры и аналитической геометрии; Понимание базовых структур данных и алгоритмов. Будет плюсом: Интерес к разработке компьютерных игр и симуляторов; Наличие собственных проектов игр/мультимедийных программ; Опыт программирования 3D графики (DirectX, OpenGL), работы с графическими «движками»; Опыт работы с игровыми «движками» – Unreal Engine, Unity и т.д.; Опыт работы в Microsoft Visual Studio, с системами контроля версий (SVN, Git и т.д.); Опыт разработки на С#, работы с .NET технологиями – WPF и т.д., с SQL и БД; Опыт разработки и оптимизации алгоритмов; Интерес к автомобильной тематике; Технический английский (чтение документации). Мы предлагаем: Молодой, профессиональный, дружелюбный коллектив; Комфортный офис в центре города, 5 минут от метро «Гагаринская»; Опытные коллеги и наставники; Удобное и современное рабочее место; Официальное трудоустройство, белая зарплата; Возможность совмещения работы с учебой; Профессиональный и карьерный рост; Доступ к современному VR-оборудованию, игровым рулям и т.д.; Возможность участия в семинарах и тренингах; Кухня с кофемашинами, разными «вкусняшками» для всегда позитивного настроения; Компенсация занятий спортом. Уровень заработной платы определяется по результатам собеседования.",,,,C++|STL|ООП
836,836,оператор пк,Новосибирск,25000.0,30000.0,Неолаб-Нск,2019-10-07T11:52:18+0300,Нет опыта,Сменный график,Полная занятость,"Компания Неолаб-Нск решает важные задачи для игровой индустрии в областях искусственного интеллекта, машинного обучения и больших данных. Мы разрабатываем приложения и сервисы для обработки данных, помощи в принятии решений и игровой аналитики. Чем предстоит заниматься: Запуск и контроль работы ПО в соответствии с регламентами; Отслеживание и фиксация ошибок в работе ПО и своевременное оповещение о проблемах; Заполнение отчетов по завершению смены; Требования: Уверенный пользователь ПК; Обучаемость (способность быстро освоить и использовать новое ПО); Внимательность, ответственность и исполнительность; Оперативность в решении задач; Образование не ниже среднего профессионального или неполного высшего; Знание английского языка (будет плюсом). Условия: Обучение за счет компании; Молодой и профессиональный коллектив; Сменный график работы (продолжительность смены - 12 часов, будут как дневные, так и ночные смены); Офис в Академгородке (5 минут ходьбы от остановки); Комфортный офис с кухней и различными плюшками; Понравилось всё, что только что прочитал? Откликайся!"," Уверенный пользователь ПК; Обучаемость (способность быстро освоить и использовать новое ПО); Внимательность, ответственность и исполнительность; Оперативность в решении задач; Образование не ниже среднего профессионального или неполного высшего; Знание английского языка (будет плюсом). ",," Обучение за счет компании; Молодой и профессиональный коллектив; Сменный график работы (продолжительность смены - 12 часов, будут как дневные, так и ночные смены); Офис в Академгородке (5 минут ходьбы от остановки); Комфортный офис с кухней и различными плюшками; Понравилось всё, что только что прочитал? Откликайся!",
498,498,инженер программист в отдел информационного сопровождения проектирования,Новосибирск,25000.0,30000.0,"СибНИА им.С.А.Чаплыгина, ФГУП",2019-09-18T07:21:48+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Установка, настройка, доработка используемых CAD/CAM/CAE/PDM/PLM-систем (адаптация ПО, разработка и программирование алгоритмов решения отдельных задач проектирования); Обеспечение бесперебойной работы серверов и клиентских мест используемого программного обеспечения; Разворачивание и настройка автоматизированных рабочих мест (АРМ) (включая установку операционной системы, организация доступа к ЛВС и сетевым информационно-справочным ресурсам); Подключение АРМ и организация доступа пользователей к устройствам вывода данных (принтеру, плоттеру); Установка, настройка и удаление программного обеспечения (ПО), необходимого для осуществления документооборота и текущей деятельности научно-исследовательского отделения; Организация резервного копирования баз данных и содержимого информационно-справочных ресурсов научно-исследовательского отделения Требования: Высшее, незаконченное высшее образование Знание общих принципов структурного и объектно-ориентированного программирования; желательно - теорию баз данных, языков SQL и PL/SQL Знание английского языка (допустимо со словарём) СУБД Oracle (версии 10), Java (J2SE) версии 1.4 и выше, ANSI C, C++ Условия: Пятидневная рабочая неделя Официальное трудоустройство, полный соц. пакет"," Высшее, незаконченное высшее образование Знание общих принципов структурного и объектно-ориентированного программирования; желательно - теорию баз данных, языков SQL и PL/SQL Знание английского языка (допустимо со словарём) СУБД Oracle (версии 10), Java (J2SE) версии 1.4 и выше, ANSI C, C++ "," Установка, настройка, доработка используемых CAD/CAM/CAE/PDM/PLM-систем (адаптация ПО, разработка и программирование алгоритмов решения отдельных задач проектирования); Обеспечение бесперебойной работы серверов и клиентских мест используемого программного обеспечения; Разворачивание и настройка автоматизированных рабочих мест (АРМ) (включая установку операционной системы, организация доступа к ЛВС и сетевым информационно-справочным ресурсам); Подключение АРМ и организация доступа пользователей к устройствам вывода данных (принтеру, плоттеру); Установка, настройка и удаление программного обеспечения (ПО), необходимого для осуществления документооборота и текущей деятельности научно-исследовательского отделения; Организация резервного копирования баз данных и содержимого информационно-справочных ресурсов научно-исследовательского отделения "," Пятидневная рабочая неделя Официальное трудоустройство, полный соц. пакет",
987,987,программист c++ c# junior,Новосибирск,25000.0,40000.0,Форвард,2019-10-15T14:28:17+0300,Нет опыта,Полный день,Полная занятость,"Группа компаний Форвард – лидер в области разработки программных и аппаратных симуляторов автомобилей и различной спецтехники, а также программного обеспечения для теоретического обучения вождению, безопасности дорожного движения и т.д. Мы – увлеченная команда профессионалов, разрабатываем и применяем игровые технологии для создания высококачественных и реалистичных продуктов, которые помогают обучать специалистов и пользователей по всему миру. Наша продукция поставляется как по всей России, так и за рубеж – в США, различные страны Европы и т.д. Вас ждет широкий спектр задач – разработка редактора уровней и учебных заданий, графики, искусственного интеллекта, сетевого взаимодействия, работа с такими технологиями, как Oculus Rift, HTC Vive, Steam, Havok Physics и т.д. Опытная команда поможет изучить новое и прокачать Ваши навыки. Приглашаем стать частью нашей команды! Нам интересно Ваше: Знание основ C++ и C#; Принципы и методы ООП; Основы линейной алгебры и аналитической геометрии; Понимание базовых структур данных и алгоритмов. Будет плюсом: Работа с различными .NET-технологиями - WPF и т.д. Опыт работы в Microsoft Visual Studio, с системами контроля версий (SVN, Git и т.д.); Интерес к разработке компьютерных игр и симуляторов; Наличие собственных проектов игр/мультимедийных программ; Опыт программирования 3D графики (DirectX, OpenGL), работы с графическими «движками»; Опыт работы с игровыми движками – Unreal Engine, Unity и т.д.; Интерес к автомобильной тематике; Технический английский (чтение документации). Мы предлагаем: Молодой, профессиональный, дружелюбный коллектив; Комфортный офис в центре города, 5 минут от метро «Гагаринская»; Опытные коллеги и наставники; Удобное и современное рабочее место; Официальное трудоустройство, белая зарплата; Возможность совмещения работы с учебой; Профессиональный и карьерный рост; Доступ к современному VR-оборудованию, игровым рулям и т.д.; Возможность участия в семинарах и тренингах; Кухня с кофемашинами, разными «вкусняшками» для всегда позитивного настроения; Компенсация занятий спортом. Уровень заработной платы определяется по результатам собеседования.",,,,C++|ООП|C#
664,664,младший ruby программист (junior ruby developer),Новосибирск,25000.0,30000.0,SunStrike Studios,2019-10-15T13:31:57+0300,Нет опыта,Полный день,Полная занятость,"О компании: Компания SunStrike ищет Junior Ruby программиста для развития программной инфраструктуры компании. SunStrike занимается разработкой игр и приложений, созданием игровой графики и QA. У студии 3 офиса: в Новосибирске, Иванове и в Санкт-Петербурге. Наш идеальный кандидат: знает язык программирования Ruby и фреймворк Ruby on Rails; имеет опыт разработки плагинов для системы управления проектами Redmine; может самостоятельно подготовить для себя ТЗ на основе устного общения с заказчиком. Чем вы будете заниматься: создавать и улучшать внутренние программные сервисы компании (на базе Redmine); взаимодействовать с менеджерами проектов, с целью создания решений, автоматизирующих работу сотрудников. Что мы предлагаем: оклад 25 т.р. на время испытательного срока и от 30 т.р. после; возможность быстрого профессионального роста за счет работы в опытной команде разработчиков; стандартный график работы с 9:00 до 18:00; официальное оформление с первого рабочего дня; Хорошо оборудованное рабочее место. Вы также можете написать нам на почту.",,,,Ruby On Rails|Ruby|Git|Redmine|HTML
567,567,инженер программист (стажер),Новосибирск,30000.0,40000.0,R2 Робототехника,2019-10-14T14:42:05+0300,Нет опыта,Полный день,Полная занятость,"Стартап R2 robotics, разрабатывающий автоматизированную систему для ритейла на базе RFID и машинного зрения, ищет сотрудника, который примет участие в разработке ПО для управления роботом. Обязанности: Разработка программного обеспечения управления роботом под ROS (машинное зрение, SLAM, инерциальная навигационная система, привода); Качественное документирование результатов деятельности; Мы ожидаем от кандидата: Реальный интерес к своей специальности, желание реализовывать себя и развиваться; Уверенное знание С++, Python; Уверенное знание Linux; Умение писать аккуратный читабельный код с подробным документированием; Владение английским языком на уровне чтения технической документации; Умение работать в команде, предлагать, обсуждать, аргументировать. Рассмотрим кандидатов и без опыта работы с реальным интересом к своей специальности, с желанием реализовывать себя, развиваться! Условия: Работа над передовым международным проектом; Комфортное рабочее место в Академгородке; Оформление в соответствии с ТК РФ.",,, Работа над передовым международным проектом; Комфортное рабочее место в Академгородке; Оформление в соответствии с ТК РФ.,Python|C++
